name,make,model,kilometerdriven,ownernumber,price,fueltype_num,transmission_num,isc24assured_num,age
Datsun Redi Go,Datsun,Redi Go,21787,1,285000,1,1,0,6
Maruti Alto K10,Maruti,Alto K10,46063,2,303000,1,1,0,10
Maruti New  Wagon-R,Maruti,New  Wagon-R,45672,1,561299,1,1,0,5
Hyundai Elite i20,Hyundai,Elite I20,13690,1,759000,2,1,0,6
Honda Jazz,Honda,Jazz,33686,1,730400,1,2,0,8
Skoda Octavia,Skoda,Octavia,67544,2,1520000,1,2,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,50657,1,357000,1,1,0,11
Tata Tiago,Tata,Tiago,63242,2,402300,1,1,0,8
KIA SELTOS,Kia,Seltos,25481,1,1146000,1,1,0,6
Maruti Baleno,Maruti,Baleno,33676,1,661000,1,1,0,8
Honda Amaze,Honda,Amaze,79837,1,469000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,20138,1,512599,1,1,0,7
Ford Ecosport,Ford,Ecosport,54544,1,664000,1,1,0,7
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,76151,1,345000,1,1,0,11
Maruti A Star,Maruti,A Star,47542,1,185000,1,1,0,16
Maruti New  Wagon-R,Maruti,New  Wagon-R,20784,1,528000,1,1,0,4
Hyundai NEW SANTRO,Hyundai,New Santro,30828,1,501000,1,1,0,6
Ford Ecosport,Ford,Ecosport,51943,2,705000,1,2,0,9
Honda City,Honda,City,73848,1,767000,1,1,0,8
Ford Ecosport,Ford,Ecosport,68013,1,753000,3,1,0,7
Maruti IGNIS,Maruti,Ignis,2416,1,671000,1,1,0,3
Hyundai Grand i10,Hyundai,Grand I10,33583,1,505000,1,1,0,6
Maruti Baleno,Maruti,Baleno,36464,1,622000,1,1,0,7
Maruti Alto 800,Maruti,Alto 800,93106,1,227000,1,1,0,11
Toyota URBAN CRUISER,Toyota,Urban Cruiser,44379,1,916000,1,0,0,5
Hyundai Creta,Hyundai,Creta,44497,1,1518000,1,2,0,5
Maruti Dzire,Maruti,Dzire,24123,1,778000,1,2,0,8
Hyundai NEW I20,Hyundai,New I20,46226,1,870000,3,0,0,4
Renault Kwid,Renault,Kwid,1778,1,533000,1,1,0,3
Honda Brio,Honda,Brio,77690,1,343000,1,1,0,11
Hyundai Elite i20,Hyundai,Elite I20,95180,2,571300,1,1,0,7
Maruti Swift Dzire,Maruti,Swift Dzire,21391,2,418000,1,1,0,11
Hyundai i20 Active,Hyundai,I20 Active,30479,2,641000,1,1,0,7
Hyundai i10,Hyundai,I10,28695,2,378000,1,1,0,10
Hyundai i10,Hyundai,I10,54774,1,363000,1,1,0,13
Maruti Baleno,Maruti,Baleno,8889,1,739000,1,1,0,6
Honda City,Honda,City,30144,1,687000,1,1,0,9
Hyundai i20 Active,Hyundai,I20 Active,10625,1,801000,1,1,0,7
Honda Jazz,Honda,Jazz,35030,1,587999,1,2,0,9
Maruti Swift,Maruti,Swift,66816,1,573000,1,1,0,11
Skoda Rapid,Skoda,Rapid,18906,1,939000,1,1,0,5
Honda City,Honda,City,62110,1,715000,1,1,0,9
Hyundai Eon,Hyundai,Eon,52959,1,243000,1,1,0,11
MG HECTOR,Mg,Hector,39173,1,1615000,1,2,0,5
Maruti IGNIS,Maruti,Ignis,5542,1,633000,1,1,0,4
Renault Kiger,Renault,Kiger,4328,1,981000,1,0,0,3
Toyota Glanza,Toyota,Glanza,4993,1,899000,1,1,0,4
Maruti Ciaz,Maruti,Ciaz,31425,1,889000,3,1,0,8
Hyundai Grand i10,Hyundai,Grand I10,25912,1,532000,1,1,0,7
Jeep Compass,Jeep,Compass,43502,2,1325000,3,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,17198,2,600000,1,2,0,7
Hyundai Elite i20,Hyundai,Elite I20,43589,2,530000,1,1,0,8
Renault Duster,Renault,Duster,96478,1,534000,1,1,0,11
Honda WR-V,Honda,Wr-V,52753,1,851000,3,1,0,7
Hyundai VENUE,Hyundai,Venue,65780,1,1022000,1,2,0,6
Hyundai Grand i10,Hyundai,Grand I10,56109,2,381000,1,1,0,11
Renault Duster,Renault,Duster,78482,3,632000,3,1,0,10
Maruti Celerio,Maruti,Celerio,52036,1,514000,1,2,0,6
Maruti Ciaz,Maruti,Ciaz,91147,2,609000,3,1,0,9
Tata Tiago,Tata,Tiago,29750,1,534000,1,1,0,6
Honda Amaze,Honda,Amaze,58210,1,746000,3,1,0,7
Maruti Celerio,Maruti,Celerio,78507,2,425000,1,1,0,8
Hyundai Elite i20,Hyundai,Elite I20,22553,1,697000,1,1,0,6
Ford Ecosport,Ford,Ecosport,57214,1,837000,1,1,0,7
Hyundai Creta,Hyundai,Creta,78329,2,940000,3,1,0,9
Maruti Dzire,Maruti,Dzire,78254,1,693000,3,1,0,8
Hyundai Creta,Hyundai,Creta,48069,1,1001899,1,2,0,9
Maruti New  Wagon-R,Maruti,New  Wagon-R,23797,1,573000,1,1,0,5
Hyundai Xcent,Hyundai,Xcent,57227,2,547000,1,1,0,8
Maruti Baleno,Maruti,Baleno,46815,1,601000,1,1,0,6
Maruti Ciaz,Maruti,Ciaz,36863,2,790000,1,1,0,6
Honda Amaze,Honda,Amaze,29107,2,592000,1,1,0,8
Hyundai Creta,Hyundai,Creta,15649,1,1095000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,47706,2,261000,1,1,0,14
Hyundai i20,Hyundai,I20,73980,3,421000,1,1,0,13
Maruti Vitara Brezza,Maruti,Vitara Brezza,35881,1,913199,3,1,0,6
Hyundai AURA,Hyundai,Aura,33753,1,750000,2,1,0,5
Maruti Eeco,Maruti,Eeco,41465,1,467000,1,1,0,7
Maruti Alto K10,Maruti,Alto K10,41855,2,355000,1,1,0,7
MG HECTOR,Mg,Hector,27302,2,1538000,1,2,0,5
Maruti Ciaz,Maruti,Ciaz,50300,1,738000,1,1,0,8
KIA SELTOS,Kia,Seltos,31348,1,1521000,1,2,0,5
Maruti S Cross,Maruti,S Cross,64748,2,956000,3,1,0,6
Tata NEXON,Tata,Nexon,65433,1,919000,1,1,0,4
Maruti Alto K10,Maruti,Alto K10,38627,1,202000,1,1,0,12
Maruti IGNIS,Maruti,Ignis,74705,1,543000,1,1,0,6
Hyundai NEW SANTRO,Hyundai,New Santro,17047,1,457000,1,1,0,6
Hyundai NEW I20,Hyundai,New I20,55131,1,795000,1,0,0,5
Hyundai Elite i20,Hyundai,Elite I20,35085,1,667000,1,1,0,5
Renault Duster,Renault,Duster,88082,1,779000,3,2,0,9
Hyundai Creta,Hyundai,Creta,40671,2,1352000,3,2,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,22748,1,517000,1,1,0,6
Maruti New  Wagon-R,Maruti,New  Wagon-R,29011,1,656000,2,1,0,4
Maruti New  Wagon-R,Maruti,New  Wagon-R,19442,1,541000,1,1,0,4
Maruti Baleno,Maruti,Baleno,50160,1,502000,1,1,0,9
Volkswagen Vento,Volkswagen,Vento,96710,1,827299,3,2,0,8
Maruti S PRESSO,Maruti,S Presso,67,1,492000,1,1,0,4
Hyundai Creta,Hyundai,Creta,11609,1,1544000,1,1,0,3
Tata Tiago,Tata,Tiago,84145,2,421000,1,1,0,7
Hyundai i10,Hyundai,I10,455601,1,430500,1,1,0,9
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,7298,1,813000,1,2,0,3
Hyundai i10,Hyundai,I10,59783,1,338000,1,1,0,13
Tata NEXON,Tata,Nexon,74220,1,889000,3,2,0,7
Hyundai Elite i20,Hyundai,Elite I20,52391,1,557000,1,1,0,10
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,80358,2,275000,1,1,0,14
Maruti IGNIS,Maruti,Ignis,74166,1,490000,1,1,0,8
Hyundai Xcent,Hyundai,Xcent,25602,2,518000,1,2,0,9
Ford Ecosport,Ford,Ecosport,9268,1,1192000,1,1,0,4
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,54632,1,402000,2,1,0,12
Hyundai Grand i10,Hyundai,Grand I10,24054,1,515000,1,1,0,8
Hyundai Elite i20,Hyundai,Elite I20,40227,1,816000,1,2,0,6
Renault Kwid,Renault,Kwid,202,1,592000,1,2,0,3
Hyundai Grand i10,Hyundai,Grand I10,38235,2,518000,1,1,0,8
Hyundai i20,Hyundai,I20,96543,2,385000,1,1,0,11
Maruti New  Wagon-R,Maruti,New  Wagon-R,29022,1,569000,2,1,0,5
Maruti Celerio,Maruti,Celerio,41964,2,376699,1,2,0,11
Hyundai Creta,Hyundai,Creta,28586,1,1195000,1,1,0,6
Maruti S PRESSO,Maruti,S Presso,57918,1,419000,1,1,0,5
Hyundai Creta,Hyundai,Creta,8429,1,1321000,1,1,0,5
Volkswagen Ameo,Volkswagen,Ameo,58500,1,691000,3,2,0,8
Hyundai Creta,Hyundai,Creta,26792,1,903699,1,1,0,8
Maruti Celerio,Maruti,Celerio,37970,1,500000,2,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,41418,1,453000,1,1,0,8
Hyundai Eon,Hyundai,Eon,44838,1,357000,1,1,0,7
Hyundai Creta,Hyundai,Creta,53497,1,1360000,3,1,0,7
Mahindra XUV 3OO,Mahindra,Xuv 3Oo,68053,1,1088000,3,1,0,4
Hyundai NEW SANTRO,Hyundai,New Santro,1980,1,477000,1,1,0,6
Honda WR-V,Honda,Wr-V,26959,2,738000,1,1,0,8
Maruti Ciaz,Maruti,Ciaz,81454,1,805000,1,2,0,6
Maruti Ciaz,Maruti,Ciaz,27620,1,738000,1,1,0,8
Maruti New  Wagon-R,Maruti,New  Wagon-R,19253,1,494000,1,1,0,6
Volkswagen Vento,Volkswagen,Vento,29343,1,897000,1,1,0,4
Maruti Celerio,Maruti,Celerio,84997,1,410000,1,1,0,11
KIA SELTOS,Kia,Seltos,38032,1,1553800,3,1,0,6
KIA SELTOS,Kia,Seltos,15531,1,1385000,1,1,0,6
Hyundai Grand i10,Hyundai,Grand I10,28787,1,571000,1,1,0,6
Maruti Vitara Brezza,Maruti,Vitara Brezza,27728,1,968000,3,1,0,7
Hyundai Grand i10,Hyundai,Grand I10,19819,1,471000,1,1,0,9
Hyundai Creta,Hyundai,Creta,92108,1,1053000,3,2,0,9
Hyundai VENUE,Hyundai,Venue,24718,1,1093000,1,1,0,5
Honda WR-V,Honda,Wr-V,53204,1,682000,1,1,0,7
Maruti Eeco,Maruti,Eeco,29898,1,411000,1,1,0,7
Maruti Baleno,Maruti,Baleno,50893,1,542000,1,1,0,7
Ford Ecosport,Ford,Ecosport,53165,2,657000,1,2,0,8
Maruti Alto K10,Maruti,Alto K10,41368,2,303000,1,1,0,8
KIA SONET,Kia,Sonet,32757,1,1241000,3,0,0,5
Hyundai Elite i20,Hyundai,Elite I20,32587,2,652000,1,1,0,10
Hyundai Creta,Hyundai,Creta,6278,1,1484000,1,1,0,5
Maruti Ciaz,Maruti,Ciaz,87459,1,670000,1,1,0,9
Renault Duster,Renault,Duster,44886,1,849000,1,1,0,5
Honda City,Honda,City,59423,1,888000,1,1,0,6
Tata ALTROZ,Tata,Altroz,24298,1,803000,1,1,0,5
Hyundai Grand i10,Hyundai,Grand I10,33053,1,389000,1,1,0,9
Hyundai i10,Hyundai,I10,75412,3,331900,1,2,0,13
Maruti S PRESSO,Maruti,S Presso,7521,1,493000,1,1,0,5
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,51895,2,442000,1,1,0,8
Hyundai VENUE,Hyundai,Venue,10002,1,893000,1,1,0,4
Maruti Swift Dzire,Maruti,Swift Dzire,91042,1,336000,1,1,0,13
Hyundai Xcent,Hyundai,Xcent,47053,1,424000,1,1,0,7
Maruti Alto,Maruti,Alto,9718,1,391000,1,1,0,4
Ford Ecosport,Ford,Ecosport,27772,1,809000,1,1,0,6
Maruti Baleno,Maruti,Baleno,3719,1,796000,1,0,0,4
Hyundai Creta,Hyundai,Creta,40609,1,1276000,3,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,45566,1,561000,1,1,0,8
Tata Tiago,Tata,Tiago,34419,2,580000,1,0,0,5
Hyundai Verna,Hyundai,Verna,49011,2,941000,1,2,0,8
Renault Kwid,Renault,Kwid,12612,1,461000,1,1,0,3
Maruti S Cross,Maruti,S Cross,10497,1,1298000,1,2,0,4
Maruti Baleno,Maruti,Baleno,30677,1,657000,1,1,0,6
Maruti IGNIS,Maruti,Ignis,45997,1,490000,1,1,0,7
Skoda Rapid,Skoda,Rapid,55007,2,904000,1,2,0,6
Maruti Ciaz,Maruti,Ciaz,33628,1,908000,1,1,0,4
Maruti Swift Dzire,Maruti,Swift Dzire,68940,1,428000,1,1,0,12
Honda Brio,Honda,Brio,28718,2,452000,1,1,0,9
Tata ALTROZ,Tata,Altroz,18267,1,828000,1,1,0,5
Maruti Baleno,Maruti,Baleno,65642,1,634000,1,1,0,9
Nissan Micra Active,Nissan,Micra Active,80373,2,384000,1,1,0,9
Hyundai Grand i10,Hyundai,Grand I10,34871,1,456000,1,1,0,11
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,82740,2,322000,2,1,0,12
Honda City,Honda,City,20580,1,819000,1,1,0,6
Maruti Eeco,Maruti,Eeco,16760,1,522400,1,1,0,5
Maruti Ciaz,Maruti,Ciaz,5150,1,1053000,1,1,0,4
Maruti Alto 800,Maruti,Alto 800,75967,1,322000,1,1,0,8
MG HECTOR,Mg,Hector,25177,1,1619000,1,2,0,5
Maruti Ciaz,Maruti,Ciaz,29034,1,881000,1,1,0,6
Maruti New  Wagon-R,Maruti,New  Wagon-R,56049,1,620000,2,1,0,4
Hyundai i10,Hyundai,I10,47051,1,370000,1,1,0,12
Renault Kwid,Renault,Kwid,37451,3,321000,1,1,0,9
Maruti Baleno,Maruti,Baleno,48248,2,519999,1,1,0,9
Hyundai GRAND I10 NIOS,Hyundai,Grand I10 Nios,15893,1,655000,1,1,0,5
Maruti Alto 800,Maruti,Alto 800,9790,1,342000,1,1,0,6
Nissan Micra Active,Nissan,Micra Active,29201,1,462000,1,1,0,11
Maruti Alto,Maruti,Alto,26856,1,358000,1,1,0,5
Maruti New  Wagon-R,Maruti,New  Wagon-R,14256,1,641000,2,1,0,4
Hyundai Elite i20,Hyundai,Elite I20,27587,1,630000,1,1,0,8
Maruti Alto 800,Maruti,Alto 800,22242,1,343000,1,1,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,29911,1,541000,2,1,0,6
Honda Jazz,Honda,Jazz,53127,1,497000,1,1,0,9
Maruti Baleno,Maruti,Baleno,53181,2,628000,1,0,0,9
Maruti IGNIS,Maruti,Ignis,25021,1,549000,1,1,0,7
Maruti Baleno,Maruti,Baleno,21463,1,655000,1,1,0,5
Maruti Eeco,Maruti,Eeco,39718,1,396000,1,1,1,6
Honda City,Honda,City,26572,2,989000,1,2,0,7
Ford Ecosport,Ford,Ecosport,14381,1,879000,1,1,0,6
Maruti Baleno,Maruti,Baleno,29224,1,624000,1,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,50672,2,389999,1,1,0,9
Maruti Vitara Brezza,Maruti,Vitara Brezza,69120,2,729499,3,1,0,6
Hyundai Elite i20,Hyundai,Elite I20,24062,1,541000,1,1,0,7
Honda Brio,Honda,Brio,69253,1,364000,1,1,0,13
Hyundai Creta,Hyundai,Creta,88095,1,982000,3,1,0,9
Ford Figo Aspire,Ford,Figo Aspire,26834,3,526000,1,1,0,6
Honda Brio,Honda,Brio,63372,2,381800,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,47256,1,462000,1,1,0,9
Tata ALTROZ,Tata,Altroz,9326,1,846000,1,1,0,5
Maruti Eeco,Maruti,Eeco,31654,2,394000,1,1,1,7
Hyundai Grand i10,Hyundai,Grand I10,27634,1,661000,1,1,0,5
Hyundai Elite i20,Hyundai,Elite I20,85485,2,496000,1,1,0,11
Skoda Octavia,Skoda,Octavia,62284,1,1632000,1,2,0,7
Honda City,Honda,City,13685,1,946399,1,2,0,7
Maruti Swift,Maruti,Swift,31041,1,742000,1,1,0,5
Honda City,Honda,City,34412,1,1087000,1,2,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,31597,1,583000,1,1,0,4
Maruti Baleno,Maruti,Baleno,26603,1,647000,1,1,0,6
Maruti Swift,Maruti,Swift,49619,1,646000,1,1,0,6
Maruti Alto,Maruti,Alto,40061,1,403000,2,1,0,5
Maruti Alto 800,Maruti,Alto 800,69910,2,298000,1,1,0,10
Hyundai Grand i10,Hyundai,Grand I10,32318,1,467000,1,1,0,8
Maruti Baleno,Maruti,Baleno,45919,1,731000,1,1,0,7
Nissan MAGNITE,Nissan,Magnite,8857,1,1022000,1,0,0,4
Maruti Celerio,Maruti,Celerio,35453,1,565500,1,2,0,5
Honda City,Honda,City,73129,1,878000,3,1,0,8
Ford Ecosport,Ford,Ecosport,16893,2,933500,1,2,0,6
Maruti Alto 800,Maruti,Alto 800,37784,2,251000,1,1,0,13
Maruti Alto K10,Maruti,Alto K10,32678,1,359000,1,1,0,7
Mahindra XUV500,Mahindra,Xuv500,22879,1,1598000,3,1,0,6
Maruti Wagon R 1.0,Maruti,Wagon R 1.0,81783,1,463000,2,1,0,7
Maruti Eeco,Maruti,Eeco,27321,1,471000,1,1,0,5
Maruti Vitara Brezza,Maruti,Vitara Brezza,97573,1,857000,3,2,0,7
Maruti New  Wagon-R,Maruti,New  Wagon-R,19813,1,545600,1,1,0,5
Maruti Ritz,Maruti,Ritz,29380,1,406999,1,1,0,11
Maruti S PRESSO,Maruti,S Presso,30706,1,441000,1,1,0,5
